collegeId,collegeName,type,accreditation,rankingTier,state,district,region,address,website,rating,latitude,longitude,searchKeywords
UGC-137-967,Bhartiya Skill Development University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Plot No. SI/INST/001,Social Infrastructure Zone, Mahindra World City, Off Ajmer Road, Jaipur 302037",,4.8,0,0,University|Degree|Higher Education
UGC-138-901,Bhatkhande Sanskriti Vishwavidyalaya,State University,UGC 2(f),Unranked,Uttar Pradesh,,India,"Near, 1, Parivartan Chowk, Qaisar Bagh, Lucknow 226001",,4.3,0,0,University|Degree|Higher Education
UGC-139-767,Bhattadev University,State University,UGC 2(f),Unranked,Assam,,India,"Pathsala,Barpeta 781325",,4.7,0,0,University|Degree|Higher Education
UGC-140-663,Bhupal Nobles University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Maharana Pratap Station RoadSevashram Circle,Udaipur 313001",,3.8,0,0,University|Degree|Higher Education
UGC-141-70,Bhupendra Narayan Mandal University,State University,UGC 2(f) & 12(B),Unranked,Bihar,,India,"Singheshwar Road, NH 106, Madhepura 852113",,4.6,0,0,University|Degree|Higher Education
UGC-142-996,Bidar University,State University,UGC 2(f),Unranked,Karnataka,,India,"Gnyana Karanji, Halhalli 585415",,4,0,0,University|Degree|Higher Education
UGC-143-27,Bidhan Chandra Krishi Vishwavidyalaya,State University,UGC 2(f) & 12(B),Unranked,West Bengal,,India,"Mohanpur, Nadia, West BengalDistt. Nadia 741 252 (WB) 741252",,4.3,0,0,University|Degree|Higher Education
UGC-144-894,Bihar Agricultural University,State University,UGC 2(f),Unranked,Bihar,,India,Sabour (BhagalPur) 813210,,4.7,0,0,University|Degree|Higher Education
UGC-145-215,Bihar Animal Sciences University,State University,UGC 2(f),Unranked,Bihar,,India,"Bihar Veterinary College Campus, Patna 800014",,4.1,0,0,University|Degree|Higher Education
UGC-146-487,Bihar Engineering University,State University,UGC 2(f),Unranked,Bihar,,India,"6th Floor, Examination Block, AKU Campus, Mithapur, Patna 800001",,4.2,0,0,University|Degree|Higher Education
UGC-147-591,Bihar Sports University,State University,UGC 2(f),Unranked,Bihar,,India,"Rajgir, Nalanda, 803116",,4.1,0,0,University|Degree|Higher Education
UGC-148-979,Bihar University of Health Sciences,State University,UGC 2(f),Unranked,Bihar,,India,"Mithapur, Patna 800001",,3.8,0,0,University|Degree|Higher Education
UGC-149-98,Biju Patnaik University of Technology,State University,UGC 2(f),Unranked,Odisha,,India,"Chhend Colony, Rourkela 769015",,4.5,0,0,University|Degree|Higher Education
UGC-150-215,Bikaner Technical University,State University,UGC 2(f),Unranked,Rajasthan,,India,"RIICO Karni Industrial Area, Pugal Road, Bikaner 334004",,4.4,0,0,University|Degree|Higher Education
UGC-151-463,Binod Bihari Mahto Koyalanchal University,State University,UGC 2(f),Unranked,Jharkhand,,India,Govt. Polytechnic RoadDhanbad 828130,,4.7,0,0,University|Degree|Higher Education
UGC-152-167,Bir Tikendrajit University,Private,UGC 2(f),Unranked,Manipur,,India,"South View, Canchipur,Imphal WestManipur 795003",,4.1,0,0,University|Degree|Higher Education
UGC-153-265,Birangana Sati Sadhani Rajyik Vishwavidyalaya,State University,UGC 2(f),Unranked,Assam,,India,Golghat 785621,,4.7,0,0,University|Degree|Higher Education
UGC-154-3,Birla Global University,Private,UGC 2(f),Unranked,Odisha,,India,"IDCO Plot-2, Institutional Area, Gothapatna, Bhubaneswar, OdishaInstitutional Area,VIII-Gothapatna,P.S-Chandaka,Bhubaneswar 751029",,4.3,0,0,University|Degree|Higher Education
UGC-155-722,Birla Institute of Technology,Deemed,UGC Section-III & 12(B),Unranked,Jharkhand,,India,"BIT Mesra, Ranchi 835215",,4.4,0,0,University|Degree|Higher Education
UGC-156-911,Birla Institute of Technology & Science,Deemed,UGC Section-III,Unranked,Rajasthan,,India,"Vidya Vihar, Pilani 333031",,4,0,0,University|Degree|Higher Education
UGC-157-556,Birsa Agricultural University,State University,UGC 2(f) & 12(B),Unranked,Jharkhand,,India,"Kanke Patratu Rd,Ranchi 834006",,3.9,0,0,University|Degree|Higher Education
UGC-158-345,Birsa Munda Tribal University,State University,UGC 2(f),Unranked,Gujarat,,India,"Vocational Training Centre (VTC), Vavdi Road,  Distt.- Narmada 393145",,3.8,0,0,University|Degree|Higher Education
UGC-159-671,Biswa Bangla Biswabidyalay,State University,UGC 2(f),Unranked,West Bengal,,India,"Shibpur, P.O. - Bolpur, Dist. - Birbhum, 731204",,4.2,0,0,University|Degree|Higher Education
UGC-160-407,BML Munjal University,Private,UGC 2(f),Unranked,Haryana,,India,"67th Milestone, National Highway - 8 Sidhrawali, Gurugram, Haryana -123413NH-8, Village Sidhrawali, Gurugram 123413",,4.5,0,0,University|Degree|Higher Education
UGC-161-839,Bodoland University,State University,UGC 2(f) & 12(B),Unranked,Assam,,India,"Debargaon, P.O. Rangalikhata,Kokrajhar 783370",,4.1,0,0,University|Degree|Higher Education
UGC-162-116,Brainware University,Private,UGC 2(f),Unranked,West Bengal,,India,"398, Ramkrishnapur Road,Barasat, KolkataNorth 4 Pgs., West Bengal 700125",,4.2,0,0,University|Degree|Higher Education
UGC-163-76,Bundelkhand University,State University,UGC 2(f) & 12(B),Unranked,Uttar Pradesh,,India,"Kanpur Road, Jhansi 284128",,4.6,0,0,University|Degree|Higher Education
UGC-164-41,Burdwan University,State University,UGC 2(f) & 12(B),Unranked,West Bengal,,India,"Burdwan Rajbati, Raiganj,Bardhaman 713104",,4.6,0,0,University|Degree|Higher Education
UGC-165-384,"C. G. C University, Mohali",Private,UGC 2(f),Unranked,Punjab,,India,"Landran-Sirhind Road, Jhanjeri, District: Sahibzada Ajit Nagar 140307",,4.3,0,0,University|Degree|Higher Education
UGC-166-702,C. U. Shah University,Private,UGC 2(f),Unranked,Gujarat,,India,"Surendranagar- Ahmedabad HighwayNr. Kothariya Village, Wadhwan CitySurendranagar 363030",,4.6,0,0,University|Degree|Higher Education
UGC-167-56,C. V. Raman Global University,Private,UGC 2(f),Unranked,Odisha,,India,"Bidyanagar, Mahura, Janla, Bhubaneswar 752054",,4.1,0,0,University|Degree|Higher Education
UGC-168-844,Calcutta University,State University,UGC 2(f) & 12(B),Unranked,West Bengal,,India,"Calcutta University, College Square,Kolkata 700073",,3.9,0,0,University|Degree|Higher Education
UGC-169-240,Calicut University,State University,UGC 2(f) & 12(B),Unranked,Kerala,,India,Calicut University P.O.Malappuram DistrictCalicut 673635,,3.9,0,0,University|Degree|Higher Education
UGC-170-322,Capital University,Private,UGC 2(f),Unranked,Jharkhand,,India,"Ranchi-Patna Main Road,District-Koderma, 825410",,4.3,0,0,University|Degree|Higher Education
UGC-171-336,Capital University,Private,UGC 2(f),Unranked,Sikkim,,India,"Police Station Road, Near Power Department, District: Jorethang 737128",,4.7,0,0,University|Degree|Higher Education
UGC-172-584,Captain Williamson Sangma State University,State University,UGC 2(f),Unranked,Meghalaya,,India,"West Garo Hills DistrictTura, Balalgre, P. O. Damalgre 794105",,4.7,0,0,University|Degree|Higher Education
UGC-173-130,Career Point University,Private,UGC 2(f),Unranked,Rajasthan,,India,"Alniya, NH-52, Jhalawar Road, Kota, Rajasthan 325003",,4.4,0,0,University|Degree|Higher Education
UGC-174-84,Career Point University,Private,UGC 2(f),Unranked,Himachal Pradesh,,India,"Career Point University Hamirpur,Campus : Bhoranj (Tikker - Kharwarian), Hamirpur, [H.P] - 176041  Contact : +91-1972-269702, +91-8261001325  Email : hp@cpuniverse.in 176041",,4.6,0,0,University|Degree|Higher Education
UGC-175-569,Central Agricultural University,Central University,UGC 2(f) & 12(B),Unranked,Manipur,,India,"Lamphelpat,Imphal West, 795004",,4.4,0,0,University|Degree|Higher Education
UGC-176-297,Central Institute of Buddhist Studies(CIBS),Deemed,UGC Section-III,Unranked,Ladakh,,India,"Choglamsar, Leh 194104",,4.6,0,0,University|Degree|Higher Education
UGC-177-932,Central Institute of Fisheries Education,Deemed,UGC Section-III,Unranked,Maharashtra,,India,"Panch Marg, Off Yari Road, Versova, Andheri (West), Mumbai 400061",,4.6,0,0,University|Degree|Higher Education
UGC-178-312,Central Institute of Higher Tibetan Studies,Deemed,UGC Section-III,Unranked,Uttar Pradesh,,India,"Sarnath, Varanasi 221007",,4.1,0,0,University|Degree|Higher Education
UGC-179-89,Central Institute of Technology(CIT),Deemed,UGC Section-III,Unranked,Assam,,India,"Balagaon,  Kokrajhar, (BTAD) 783370",,4.1,0,0,University|Degree|Higher Education
UGC-180-874,Central Sanskrit University,Central University,UGC 2(f) & 12(B),Unranked,Delhi,,India,"56-57 Institutional Area,Janakpuri 110058",,4,0,0,University|Degree|Higher Education
UGC-181-167,Central Tribal University of Andhra Pradesh,Central University,UGC 2(f) & 12(B),Unranked,Andhra Pradesh,,India,"Kondakarakam (PO), Cantonment (SPO), Vizianagaram 535003",,4.2,0,0,University|Degree|Higher Education
UGC-182-228,Central University of Andhra Pradesh,Central University,UGC 2(f) & 12(B),Unranked,Andhra Pradesh,,India,"Transit Campus, JNTU IT Incubation Centre, Chinmaya Nagar Anantapur 515002",,4.3,0,0,University|Degree|Higher Education
UGC-183-428,Central University of Gujarat,Central University,UGC 2(f) & 12(B),Unranked,Gujarat,,India,"Near Jalaram Temple,Sector – 29,Gandhinagar, 382030",,3.9,0,0,University|Degree|Higher Education
UGC-184-11,Central University of Haryana,Central University,UGC 2(f) & 12(B),Unranked,Haryana,,India,"Jant-Pali,Mahendergarh 123029",,4.5,0,0,University|Degree|Higher Education
UGC-185-962,Central University of Himachal Pradesh,Central University,UGC 2(f) & 12(B),Unranked,Himachal Pradesh,,India,"PO Box No. 21,Distt - Kangra,Dharamashala 176215",,4.3,0,0,University|Degree|Higher Education
UGC-186-769,Central University of Jammu,Central University,UGC 2(f) & 12(B),Unranked,Jammu and Kashmir,,India,"Rahya-Suchani (Bagla),District Samba,Jammu 181143",,4.2,0,0,University|Degree|Higher Education
UGC-187-336,Central University of Jharkhand,Central University,UGC 2(f) & 12(B),Unranked,Jharkhand,,India,"Vill- Cheri Manatu, P.O- Kamre,P.S- Kanke, Brambe, Ranchi 835222",,4.4,0,0,University|Degree|Higher Education
UGC-188-966,Central University of Karnataka,Central University,UGC 2(f) & 12(B),Unranked,Karnataka,,India,"Kadaganchi, Aland Road,Aland Taluk,Gulbarga 585311",,3.8,0,0,University|Degree|Higher Education
UGC-189-265,Central University of Kashmir,Central University,UGC 2(f) & 12(B),Unranked,Jammu and Kashmir,,India,"Green Campus,Duderhama Ganderbal,Kashmir 191201",,4.3,0,0,University|Degree|Higher Education
UGC-190-318,Central University of Kerala,Central University,UGC 2(f) & 12(B),Unranked,Kerala,,India,"Tejaswini Hills,Periye (PO),Kasaragod (DT) 671316",,4.2,0,0,University|Degree|Higher Education
UGC-191-530,Central University of Odisha,Central University,UGC 2(f) & 12(B),Unranked,Odisha,,India,"Sunabeda, Post: NAD, Dist. Koraput 763004",,3.9,0,0,University|Degree|Higher Education
UGC-192-595,Central University of Punjab,Central University,UGC 2(f) & 12(B),Unranked,Punjab,,India,"VPO-Ghudda,Distt. Bathinda 151401",,4.3,0,0,University|Degree|Higher Education
UGC-193-427,Central University of Rajasthan,Central University,UGC 2(f) & 12(B),Unranked,Rajasthan,,India,"NH-8, Bandar Sindri, Kishangarh Dist-Ajmer 305801",,4.7,0,0,University|Degree|Higher Education
UGC-194-200,Central University of South Bihar,Central University,UGC 2(f) & 12(B),Unranked,Bihar,,India,"SH-7, Gaya-Panchanpur Road,Village–Karhara, Post- Fatehpur, P.S. –Tekari,District-Gaya 824236",,4.5,0,0,University|Degree|Higher Education
UGC-195-299,Central University of Tamil Nadu,Central University,UGC 2(f) & 12(B),Unranked,Tamil Nadu,,India,"Neelakudi,Tiruvarur 610005",,4.6,0,0,University|Degree|Higher Education
UGC-196-222,Centurion  University  of Technolgy and Management,Private,UGC 2(f) & 12(B),Unranked,Odisha,,India,"AT: ALLURI NAGAR, PO: R.SITAPUR, VIA: UPPALADA, PARALAKHEMUNDI, GAJAPATI, ODISHAVia-Uppalada, ParalakhemundiNULL 761211",,4,0,0,University|Degree|Higher Education
UGC-197-793,Centurion University of Technology and Management,Private,UGC 2(f),Unranked,Andhra Pradesh,,India,"Tekkali Village, Nelimarla Mandal, Anandapuram Mandal, Visakhapatnam 535003",,4,0,0,University|Degree|Higher Education
UGC-198-245,CEPT University (Formerly Centre for Environmental Planning and Technology University),Private,UGC 2(f),Unranked,Gujarat,,India,"University Road, Navrangpura, Ahmedabad 380009",,4.8,0,0,University|Degree|Higher Education
UGC-199-838,Chaitanya,Deemed,UGC Section-III,Unranked,Telangana,,India,"Kishanpura, Hanamkonda, Distt-Warangal 506001",,4.1,0,0,University|Degree|Higher Education
UGC-200-97,Chamarajanagara University,State University,UGC 2(f),Unranked,Karnataka,,India,Chamarajanagara 571313,,3.8,0,0,University|Degree|Higher Education
UGC-201-666,Chanakya National Law University,State University,UGC 2(f) & 12(B),Unranked,Bihar,,India,"Mithapur, Nyaya Nagar, Patna 800001",,4.2,0,0,University|Degree|Higher Education
UGC-202-437,Chanakya University,Private,UGC 2(f),Unranked,Karnataka,,India,"No.29, Haraluru, Devanhalli Taluk, (Near Bangalore International Airport), Bengaluru Rural 562129",,4.1,0,0,University|Degree|Higher Education
UGC-203-285,Chandigarh University,Private,UGC 2(f),Unranked,Uttar Pradesh,,India,"Lucknow-Kanpur Highway-27, Unnao, 209859",,4.2,0,0,University|Degree|Higher Education
UGC-204-435,Chandigarh University,Private,UGC 2(f) & 12(B),Unranked,Punjab,,India,"NH-95, Chandigarh Ludhiana Highway, Gharuan, Mohali, Punjab.Punjab 140413",,4.6,0,0,University|Degree|Higher Education
UGC-205-862,Chandra Shekhar Azad University of Agriculture & Technology,State University,UGC 2(f) & 12(B),Unranked,Uttar Pradesh,,India,"Agricultural College Lane,Nawabganj,Kanpur 208002",,4.3,0,0,University|Degree|Higher Education
UGC-206-673,Charotar University of Science & Technology,Private,UGC 2(f),Unranked,Gujarat,,India,"Off Nadiad-Petlad Highway Road, Changa 388415",,4,0,0,University|Degree|Higher Education
UGC-207-131,Chaudhary Bansi Lal University,State University,UGC 2(f) & 12(B),Unranked,Haryana,,India,"Hansi Road,  Bhiwani 127021",,4.4,0,0,University|Degree|Higher Education
UGC-208-34,Chaudhary Charan Singh University,State University,UGC 2(f) & 12(B),Unranked,Uttar Pradesh,,India,"Ramgarhi,Meerut 200005",,4.7,0,0,University|Degree|Higher Education
UGC-209-20,Chaudhary Devi Lal University,State University,UGC 2(f) & 12(B),Unranked,Haryana,,India,"Barnala Road, Near Mini Sectt. SirsaHaryana -125 055 125055",,4,0,0,University|Degree|Higher Education
UGC-210-882,Chaudhary Ranbir Singh University,State University,UGC 2(f) & 12(B),Unranked,Haryana,,India,"Chaudhary Ranbir Singh University, Rohtak Road, Jind 126102",,4.8,0,0,University|Degree|Higher Education
UGC-211-876,Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya,State University,UGC 2(f) & 12(B),Unranked,Himachal Pradesh,,India,"District Kangra Himachal PradeshTehsil, Palampur,Dist.-Kangra 176062",,4.1,0,0,University|Degree|Higher Education
UGC-212-319,Chennai Mathematical Institute,Deemed,UGC Section-III,Unranked,Tamil Nadu,,India,"H1, SIPCOT IT Park, Siruseri, Kelambakkam 603103",,4.4,0,0,University|Degree|Higher Education
UGC-213-741,Chettinad Academy of Research and Education  (CARE),Deemed,UGC Section-III & 12(B),Unranked,Tamil Nadu,,India,"Rajiv Gandhi Salai, Kelambakkam,  Chengalpattu District, Chennai 603103",,4.3,0,0,University|Degree|Higher Education
UGC-214-748,Chhatrapati Shahu Ji Maharaj University,State University,UGC 2(f) & 12(B),Unranked,Uttar Pradesh,,India,"Kalyanpur, Kanpur 208024",,4.6,0,0,University|Degree|Higher Education
UGC-215-742,Chhatrapati Shivaji Maharaj University,Private,UGC 2(f),Unranked,Maharashtra,,India,"Near Shedung toll plaza, Old Mumbai-Pune Highway, Panvel, Navi Mumbai, MaharashtraOld Mumbai pune highway,panvel, navi mumbai 410206",,3.9,0,0,University|Degree|Higher Education
UGC-216-546,Chhattisgarh Kamdhenu Vishwavidyalaya,State University,UGC 2(f),Unranked,Chhattisgarh,,India,"Dau Shri Vasudev Chandrakar Kamdhenu Vishwavidyala, Anjora, Durg 491001",,4.2,0,0,University|Degree|Higher Education
UGC-217-937,Chhattisgarh Swami Vivekanad Technical Universty,State University,UGC 2(f) & 12(B),Unranked,Chhattisgarh,,India,"North Park Avenue , Sector-8Bhilai, DurgChatisgarh 490009",,4.1,0,0,University|Degree|Higher Education
UGC-218-343,Children's University,State University,UGC 2(f) & 12(B),Unranked,Gujarat,,India,"Subhash Chandra Bose Shikshan Sankul, Sector-20, Gandhinagar 382021",,4.6,0,0,University|Degree|Higher Education
UGC-219-771,Chinmaya Vishwavidyapeeth,Deemed,UGC Section-III,Unranked,Kerala,,India,"Adi Sankara Nilayam, Ernakulum 682313",,4.1,0,0,University|Degree|Higher Education
UGC-220-228,Chirayu University,Private,UGC 2(f),Unranked,Madhya Pradesh,,India,"Bhopal-Indore Highway, Near Bairagarh, Bhainsakhedi 462030",,4.8,0,0,University|Degree|Higher Education
UGC-221-341,Chitkara  University,Private,UGC 2(f) & 12(B),Unranked,Punjab,,India,"Chandigarh-Patiala National Highway, Village Jhansla, Tehsil Rajpura, District Patiala 140401",,4.5,0,0,University|Degree|Higher Education
UGC-222-564,Chitkara University,Private,UGC 2(f),Unranked,Himachal Pradesh,,India,"HIMUDA Education HubPinjore-Barotiwala Highway (NH_21A)Solan, 174 103",,4.3,0,0,University|Degree|Higher Education
UGC-223-399,Choudhary Charan Singh Haryana Agricultural Univeersity,State University,UGC 2(f) & 12(B),Unranked,Haryana,,India,Directorate of Human resource Management 125004,,3.9,0,0,University|Degree|Higher Education
UGC-224-390,Christ,Deemed,UGC Section-III & 12(B),Unranked,Karnataka,,India,"Hosur Road, DRC Post, Bangalore 560029",,4.1,0,0,University|Degree|Higher Education
UGC-225-878,Cluster University,State University,UGC 2(f),Unranked,Andhra Pradesh,,India,"Silver Jubilee Government College Campus, Kurnool 518007",,4.3,0,0,University|Degree|Higher Education
UGC-226-691,Cluster University of Jammu,State University,UGC 2(f),Unranked,Jammu and Kashmir,,India,"Adjoining G.G.M. Science College,Canal Road,Jammu 180016",,4.4,0,0,University|Degree|Higher Education
UGC-227-950,Cluster University of Srinagar,State University,UGC 2(f),Unranked,Jammu and Kashmir,,India,"Gogji-Bagh,Srinagar 190008",,4.2,0,0,University|Degree|Higher Education
UGC-228-566,CMJ University,Private,UGC 2(f),Unranked,Meghalaya,,India,"GS road,Jorabat, Right-bhoi district, meghalayaRi-Bhoi DistrictMeghalay 793101",,3.8,0,0,University|Degree|Higher Education
UGC-229-787,CMR University,Private,UGC 2(f),Unranked,Karnataka,,India,"#2, 3rd C Cross, 6th A Main, HEBR Layout, Kalyananagar, BangaloreIInd Block, HRBR Layout,Kalyan Nagar, Bangolare 560043",,4.6,0,0,University|Degree|Higher Education
UGC-230-931,Cochin Unviersity of Science & Technology,State University,UGC 2(f) & 12(B),Unranked,Kerala,,India,"Cochin University of Science and technology, Kochi, Ernakulam, Kerala State 682022",,4.1,0,0,University|Degree|Higher Education
UGC-231-610,COEP Technological University,State University,UGC 2(f),Unranked,Maharashtra,,India,"Wellesley Road,Shivajinagar,Pune 411005",,3.9,0,0,University|Degree|Higher Education
UGC-232-860,COER University,Private,UGC 2(f),Unranked,Uttarakhand,,India,"7KM. on Roorkee -Haridwar Road, Vardhmanpuram, Roorkee 247667",,4.5,0,0,University|Degree|Higher Education
